index,period,attendances,breaches,org_code
6651,2017-09-01,8977,50,RDR
6652,2017-09-01,5887,432,RBA
6653,2017-09-01,170,1,AAH
6654,2017-09-01,6588,436,RDZ
6655,2017-09-01,1389,5,RDZ
6656,2017-09-01,6434,936,RA9
6657,2017-09-01,2796,0,RA9
6658,2017-09-01,8580,731,RHM
6659,2017-09-01,1469,44,RHM
6660,2017-09-01,1697,7,RHM
6661,2017-09-01,9004,932,RA7
6662,2017-09-01,1872,64,RA7
6663,2017-09-01,367,0,Y02584
6664,2017-09-01,11599,623,RYR
6665,2017-09-01,1963,3,RYR
6666,2017-09-01,3897,368,RA3
6667,2017-09-01,2324,0,G82071
6668,2017-09-01,3484,6,NTV0W
6669,2017-09-01,1402,2,NLX24
6670,2017-09-01,4138,94,RA4
6671,2017-08-01,18988,3025,RF4
6672,2017-08-01,715,19,RF4
6673,2017-08-01,2359,7,RF4
6674,2017-08-01,26810,4162,R1H
6675,2017-08-01,712,0,R1H
6676,2017-08-01,10214,109,R1H
6677,2017-08-01,4236,0,AD913
6678,2017-08-01,15455,56,RYX
6679,2017-08-01,15872,1085,RQM
6680,2017-08-01,7412,7,RQM
6681,2017-08-01,6291,1414,RJ6
6682,2017-08-01,8366,31,RJ6
6683,2017-08-01,826,0,Y02696
6684,2017-08-01,11464,723,RVR
6685,2017-08-01,494,0,RVR
6686,2017-08-01,11716,1417,RJ1
6687,2017-08-01,759,0,RJ1
6688,2017-08-01,2803,4,RJ1
6689,2017-08-01,3723,0,Y03082
6690,2017-08-01,9642,375,RQX
6691,2017-08-01,4592,4,RY9
6692,2017-08-01,9414,2458,RYJ
6693,2017-08-01,3909,54,RYJ
6694,2017-08-01,10220,129,RYJ
6695,2017-08-01,16300,3048,RJZ
6696,2017-08-01,1497,6,RJZ
6697,2017-08-01,4917,89,RJZ
6698,2017-08-01,8187,799,RAX
6699,2017-08-01,1039,0,RAX
6700,2017-08-01,17059,1640,RJ2
6701,2017-08-01,5859,87,RJ2
6702,2017-08-01,11541,3672,R1K
6703,2017-08-01,14681,89,R1K
6704,2017-08-01,8100,157,RP6
6705,2017-08-01,5123,10,RAT
6706,2017-08-01,13008,2566,RAP
6707,2017-08-01,695,0,Y02973
6708,2017-08-01,17351,2303,RAL
6709,2017-08-01,3055,0,RAL
6710,2017-08-01,1720,0,Y03047
6711,2017-08-01,12505,1367,RJ7
6712,2017-08-01,1260,3,RJ7
6713,2017-08-01,2224,0,F84747
6714,2017-08-01,5230,1478,RAS
6715,2017-08-01,7392,13,RAS
6716,2017-08-01,3455,0,Y03094
6717,2017-08-01,2573,0,E84068
6718,2017-08-01,10858,1204,RRV
6719,2017-08-01,9161,0,Y02147
6720,2017-08-01,2218,0,Y03201
6721,2017-08-01,7853,716,RKE
6722,2017-08-01,4664,0,NL7
6723,2017-08-01,2610,0,8J094
6724,2017-08-01,11388,862,RDD
6725,2017-08-01,5899,269,RC1
6726,2017-08-01,2993,0,M85813
6727,2017-08-01,3801,86,RQ3
6728,2017-08-01,5479,940,RJF
6729,2017-08-01,4464,0,RJF
6730,2017-08-01,9451,1022,RGT
6731,2017-08-01,3151,5,RGT
6732,2017-08-01,7034,558,RFS
6733,2017-08-01,3019,7,NQ108
6734,2017-08-01,7418,1310,RDE
6735,2017-08-01,4360,0,RDE
6736,2017-08-01,5590,7,Y03571
6737,2017-08-01,10723,1720,RTG
6738,2017-08-01,4288,0,RTG
6739,2017-08-01,5376,2,RY8
6740,2017-08-01,1661,4,NNJ
6741,2017-08-01,8281,1910,RWH
6742,2017-08-01,4507,0,RWH
6743,2017-08-01,2398,0,Y03007
6744,2017-08-01,750,10,NQ106
6745,2017-08-01,6487,305,RLT
6746,2017-08-01,1721,0,NEH06
6747,2017-08-01,18439,3710,RR1
6748,2017-08-01,3461,53,RR1
6749,2017-08-01,819,0,RY4
6750,2017-08-01,7350,830,RGQ
6751,2017-08-01,643,0,RGQ
6752,2017-08-01,7098,335,RGP
6753,2017-08-01,22,0,RGP
6754,2017-08-01,7275,1261,RNQ
6755,2017-08-01,433,0,C82038
6756,2017-08-01,14008,79,RY5
6757,2017-08-01,3891,62,NJS05
6758,2017-08-01,8333,156,RC9
6759,2017-08-01,3266,0,RC9
6760,2017-08-01,405,0,C82009
6761,2017-08-01,663,2,NLO11
6762,2017-08-01,601,2,NLO09
6763,2017-08-01,7783,1294,RQ8
6764,2017-08-01,161,5,RQ8
6765,2017-08-01,7156,425,RD8
6766,2017-08-01,4545,7,RD8
6767,2017-08-01,3692,0,Y02652
6768,2017-08-01,8733,1634,RM1
6769,2017-08-01,2734,78,RM1
6770,2017-08-01,11300,1639,RGN
6771,2017-08-01,755,0,RGN
6772,2017-08-01,8777,1008,RNS
6773,2017-08-01,1060,2,RNS
6774,2017-08-01,5860,0,NMH01
6775,2017-08-01,4408,36,NR3
6776,2017-08-01,13762,2238,RX1
6777,2017-08-01,1497,11,RX1
6778,2017-08-01,230,3,RX1
6779,2017-08-01,2710,20,NLO10
6780,2017-08-01,277,0,C82010
6781,2017-08-01,333,3,NLO12
6782,2017-08-01,2287,0,Y02428
6783,2017-08-01,13817,2148,RXK
6784,2017-08-01,1170,29,RXK
6785,2017-08-01,2417,0,RXK
6786,2017-08-01,8012,617,RK5
6787,2017-08-01,4213,38,RK5
6788,2017-08-01,10459,2495,RXW
6789,2017-08-01,204,0,RXW
6790,2017-08-01,2132,1,R1D
6791,2017-08-01,5209,0,Y02615
6792,2017-08-01,5259,233,RJC
6793,2017-08-01,681,0,RJC
6794,2017-08-01,8355,743,RAJ
6795,2017-08-01,1868,0,Y02470
6796,2017-08-01,2711,0,Y02961
6797,2017-08-01,8115,1607,RNA
6798,2017-08-01,4607,27,RNA
6799,2017-08-01,8139,2039,RQW
6800,2017-08-01,5697,581,RCX
6801,2017-08-01,11009,1301,RL4
6802,2017-08-01,7637,173,RL4
6803,2017-08-01,12947,2895,RWD
6804,2017-08-01,9685,1279,RRK
6805,2017-08-01,11093,2352,RKB
6806,2017-08-01,1922,12,RKB
6807,2017-08-01,2207,15,RKB
6808,2017-08-01,16687,3051,RWE
6809,2017-08-01,1613,18,RWE
6810,2017-08-01,13548,3932,RJE
6811,2017-08-01,432,0,RJE
6812,2017-08-01,6354,182,RJE
6813,2017-08-01,5937,1814,RBK
6814,2017-08-01,3478,1,RBK
6815,2017-08-01,3477,0,ATQ02
6816,2017-08-01,7322,1923,RWG
6817,2017-08-01,3699,2,RWG
6818,2017-08-01,5831,578,RGR
6819,2017-08-01,9896,3093,RWP
6820,2017-08-01,5396,1,RWP
6821,2017-08-01,4703,773,RLQ
6822,2017-08-01,412,0,RLQ
6823,2017-08-01,7421,2462,REM
6824,2017-08-01,6528,0,REM
6825,2017-08-01,5225,357,RCF
6826,2017-08-01,4030,67,RBS
6827,2017-08-01,520,0,NNF70
6828,2017-08-01,6586,492,RFF
6829,2017-08-01,7491,3299,RXL
6830,2017-08-01,9759,2,RXL
6831,2017-08-01,8396,2016,RMC
6832,2017-08-01,914,3,RMC
6833,2017-08-01,10879,1268,RAE
6834,2017-08-01,2122,8,NNF09
6835,2017-08-01,7763,42,RY2
6836,2017-08-01,12155,779,RWY
6837,2017-08-01,11468,1663,RW3
6838,2017-08-01,3380,14,RW3
6839,2017-08-01,8987,7,RW3
6840,2017-08-01,7361,517,RLN
6841,2017-08-01,2279,12,RLN
6842,2017-08-01,2847,12,RLN
6843,2017-08-01,6134,893,RJR
6844,2017-08-01,307,6,RJR
6845,2017-08-01,10806,849,RXP
6846,2017-08-01,6668,0,RXP
6847,2017-08-01,2449,20,RNN
6848,2017-08-01,10762,888,RP5
6849,2017-08-01,3045,0,RP5
6850,2017-08-01,4063,618,RJN
6851,2017-08-01,118,0,RJN
6852,2017-08-01,8822,1710,RXR
6853,2017-08-01,7752,182,RXR
6854,2017-08-01,7126,564,RR7
6855,2017-08-01,2351,0,RR7
6856,2017-08-01,4002,186,RCD
6857,2017-08-01,931,0,RCD
6858,2017-08-01,283,0,NNF99
6859,2017-08-01,10825,974,RWA
6860,2017-08-01,1304,0,RWA
6861,2017-08-01,788,3,RV9
6862,2017-08-01,5495,1632,RXN
6863,2017-08-01,6272,254,RXN
6864,2017-08-01,2416,0,Y01231
6865,2017-08-01,16616,2346,RR8
6866,2017-08-01,2546,9,RR8
6867,2017-08-01,3752,0,Y02875
6868,2017-08-01,1716,0,RY1
6869,2017-08-01,1028,13,REP
6870,2017-08-01,3107,0,Y01069
6871,2017-08-01,5505,331,RBT
6872,2017-08-01,1506,0,RBT
6873,2017-08-01,19453,3149,RXF
6874,2017-08-01,7960,751,RNL
6875,2017-08-01,3599,301,RVW
6876,2017-08-01,9081,2,RVW
6877,2017-08-01,1720,3,RTV
6878,2017-08-01,6291,155,NLO01
6879,2017-08-01,11036,1348,RJL
6880,2017-08-01,1419,0,RJL
6881,2017-08-01,8029,771,RTF
6882,2017-08-01,9058,60,RTF
6883,2017-08-01,629,0,Y02572
6884,2017-08-01,22134,3832,RW6
6885,2017-08-01,3992,83,RW6
6886,2017-08-01,3036,0,RT2
6887,2017-08-01,980,0,AC008
6888,2017-08-01,7576,1801,RQ6
6889,2017-08-01,1534,17,RQ6
6890,2017-08-01,10254,0,RQ6
6891,2017-08-01,8283,578,RM3
6892,2017-08-01,2871,0,AXT02
6893,2017-08-01,3617,41,RCU
6894,2017-08-01,9405,1395,RHQ
6895,2017-08-01,1226,0,RHQ
6896,2017-08-01,6774,0,RHQ
6897,2017-08-01,10524,479,RTR
6898,2017-08-01,2049,0,RTR
6899,2017-08-01,4875,214,RE9
6900,2017-08-01,721,0,RE9
6901,2017-08-01,6018,1067,RVY
6902,2017-08-01,3207,1,RVY
6903,2017-08-01,9090,1374,RBN
6904,2017-08-01,5495,11,RBN
6905,2017-08-01,7865,1406,RWJ
6906,2017-08-01,6981,685,RMP
6907,2017-08-01,4375,0,RMP
6908,2017-08-01,9780,738,RTD
6909,2017-08-01,1855,33,RTD
6910,2017-08-01,3796,0,RTD
6911,2017-08-01,7725,1359,RFR
6912,2017-08-01,8143,862,RM2
6913,2017-08-01,7550,1148,RTX
6914,2017-08-01,1971,123,RTX
6915,2017-08-01,6718,584,RWW
6916,2017-08-01,3879,11,RWW
6917,2017-08-01,4446,15,RY7
6918,2017-08-01,7659,2077,RBL
6919,2017-08-01,2479,26,RBL
6920,2017-08-01,266,0,NNF18
6921,2017-08-01,496,0,AJN
6922,2017-08-01,7212,1234,RRF
6923,2017-08-01,9367,1977,RCB
6924,2017-08-01,7767,56,RCB
6925,2017-08-01,8197,1005,RTK
6926,2017-08-01,1314,0,RTK
6927,2017-08-01,3418,1,NTV0B
6928,2017-08-01,3109,45,NQT10
6929,2017-08-01,3966,0,RWX
6930,2017-08-01,3112,1,Y04538
6931,2017-08-01,12065,2147,RXH
6932,2017-08-01,1098,10,RXH
6933,2017-08-01,4505,16,NLW
6934,2017-08-01,6884,1587,RXQ
6935,2017-08-01,1283,0,RXQ
6936,2017-08-01,3452,31,RXQ
6937,2017-08-01,1045,0,NLT02
6938,2017-08-01,8281,889,RN7
6939,2017-08-01,1793,1,RN7
6940,2017-08-01,4024,173,RBD
6941,2017-08-01,4898,0,RBD
6942,2017-08-01,13725,5244,RVV
6943,2017-08-01,3807,14,RVV
6944,2017-08-01,10477,786,RXC
6945,2017-08-01,1269,1,DD401
6946,2017-08-01,19250,1857,RDU
6947,2017-08-01,6071,53,R1J
6948,2017-08-01,11772,1398,RTE
6949,2017-08-01,5838,1130,RN3
6950,2017-08-01,7983,122,RN3
6951,2017-08-01,9136,876,RN5
6952,2017-08-01,1084,0,RN5
6953,2017-08-01,731,6,NDA57
6954,2017-08-01,4283,264,R1F
6955,2017-08-01,873,0,R1F
6956,2017-08-01,6788,7,RYY
6957,2017-08-01,12131,963,RWF
6958,2017-08-01,2015,0,RWF
6959,2017-08-01,9825,1207,RPA
6960,2017-08-01,7182,1928,RVJ
6961,2017-08-01,4268,813,RBZ
6962,2017-08-01,4694,0,RBZ
6963,2017-08-01,157,0,L83087
6964,2017-08-01,2771,66,RNU
6965,2017-08-01,10663,1874,RTH
6966,2017-08-01,1650,0,RTH
6967,2017-08-01,658,1,NQT5H
6968,2017-08-01,8436,1260,RK9
6969,2017-08-01,252,0,RK9
6970,2017-08-01,4233,5,RK9
6971,2017-08-01,5835,635,RD3
6972,2017-08-01,1804,1,RD3
6973,2017-08-01,9355,3156,RHU
6974,2017-08-01,806,1,RHU
6975,2017-08-01,1965,1,RHU
6976,2017-08-01,1006,4,RPC
6977,2017-08-01,8991,898,RHW
6978,2017-08-01,1414,3,RHW
6979,2017-08-01,7278,1842,REF
6980,2017-08-01,13481,42,REF
6981,2017-08-01,8371,866,RH8
6982,2017-08-01,1040,1,RH8
6983,2017-08-01,5524,296,RA2
6984,2017-08-01,6046,653,RD1
6985,2017-08-01,802,5,RD1
6986,2017-08-01,3977,371,RNZ
6987,2017-08-01,279,0,RNZ
6988,2017-08-01,1341,0,Y02666
6989,2017-08-01,8033,26,RH5
6990,2017-08-01,1237,2,RYF
6991,2017-08-01,4070,1,NTP11
6992,2017-08-01,702,0,RW1
6993,2017-08-01,4749,20,NTPAD
6994,2017-08-01,8043,451,RTP
6995,2017-08-01,9415,167,RDR
6996,2017-08-01,6126,537,RBA
6997,2017-08-01,183,0,AAH
6998,2017-08-01,6821,449,RDZ
6999,2017-08-01,1460,1,RDZ
7000,2017-08-01,6616,666,RA9
7001,2017-08-01,3190,1,RA9
7002,2017-08-01,8618,1224,RHM
7003,2017-08-01,1454,33,RHM
7004,2017-08-01,1896,4,RHM
7005,2017-08-01,8371,847,RA7
7006,2017-08-01,1995,59,RA7
7007,2017-08-01,331,0,Y02584
7008,2017-08-01,11970,678,RYR
7009,2017-08-01,950,6,RYR
7010,2017-08-01,3961,451,RA3
7011,2017-08-01,2527,0,G82071
7012,2017-08-01,3448,2,NTV0W
7013,2017-08-01,1380,0,NLX24
7014,2017-08-01,3981,71,RA4
7015,2017-07-01,20933,2902,RF4
7016,2017-07-01,747,1,RF4
7017,2017-07-01,2625,9,RF4
7018,2017-07-01,29475,4654,R1H
7019,2017-07-01,789,42,R1H
7020,2017-07-01,11078,119,R1H
7021,2017-07-01,4705,1,AD913
7022,2017-07-01,19466,163,RYX
7023,2017-07-01,17265,1117,RQM
7024,2017-07-01,7682,31,RQM
7025,2017-07-01,6631,1638,RJ6
7026,2017-07-01,9105,205,RJ6
7027,2017-07-01,1146,0,Y02696
7028,2017-07-01,12830,638,RVR
7029,2017-07-01,558,2,RVR
7030,2017-07-01,12589,2729,RJ1
7031,2017-07-01,776,0,RJ1
7032,2017-07-01,3094,3,RJ1
7033,2017-07-01,3778,0,Y03082
7034,2017-07-01,10563,268,RQX
7035,2017-07-01,4970,4,RY9
7036,2017-07-01,9688,2092,RYJ
7037,2017-07-01,4165,33,RYJ
7038,2017-07-01,11246,261,RYJ
7039,2017-07-01,17817,2805,RJZ
7040,2017-07-01,1651,0,RJZ
7041,2017-07-01,5268,212,RJZ
7042,2017-07-01,9006,708,RAX
7043,2017-07-01,1006,0,RAX
7044,2017-07-01,18080,1901,RJ2
7045,2017-07-01,6954,150,RJ2
7046,2017-07-01,12136,3317,R1K
7047,2017-07-01,16565,116,R1K
7048,2017-07-01,8583,114,RP6
7049,2017-07-01,5626,20,RAT
7050,2017-07-01,14615,2648,RAP
7051,2017-07-01,725,0,Y02973
7052,2017-07-01,18770,3062,RAL
7053,2017-07-01,3301,0,RAL
7054,2017-07-01,1872,0,Y03047
7055,2017-07-01,13501,1495,RJ7
7056,2017-07-01,1168,7,RJ7
7057,2017-07-01,2525,0,F84747
7058,2017-07-01,5617,1826,RAS
7059,2017-07-01,8121,29,RAS
7060,2017-07-01,3154,0,Y03094
7061,2017-07-01,3215,0,E84068
7062,2017-07-01,12054,1420,RRV
7063,2017-07-01,10044,0,Y02147
7064,2017-07-01,2343,0,Y03201
7065,2017-07-01,8537,656,RKE
7066,2017-07-01,5260,0,NL7
7067,2017-07-01,2775,0,8J094
7068,2017-07-01,12107,1429,RDD
7069,2017-07-01,6690,465,RC1
7070,2017-07-01,3074,0,M85813
7071,2017-07-01,4916,233,RQ3
7072,2017-07-01,5570,743,RJF
7073,2017-07-01,5058,1,RJF
7074,2017-07-01,10253,628,RGT
7075,2017-07-01,3681,1,RGT
7076,2017-07-01,7281,592,RFS
7077,2017-07-01,3012,14,NQ108
7078,2017-07-01,7637,2351,RDE
7079,2017-07-01,4571,0,RDE
7080,2017-07-01,5833,5,Y03571
7081,2017-07-01,11921,1992,RTG
7082,2017-07-01,4668,0,RTG
7083,2017-07-01,6096,2,RY8
7084,2017-07-01,1891,2,NNJ
7085,2017-07-01,8774,1962,RWH
7086,2017-07-01,4927,60,RWH
7087,2017-07-01,2577,0,Y03007
7088,2017-07-01,746,3,NQ106
7089,2017-07-01,7088,722,RLT
7090,2017-07-01,2147,0,NTPAL
7091,2017-07-01,2173,2,NEH06
7092,2017-07-01,19922,3877,RR1
7093,2017-07-01,3881,36,RR1
7094,2017-07-01,890,5,RY4
7095,2017-07-01,7708,468,RGQ
7096,2017-07-01,627,0,RGQ
7097,2017-07-01,7095,442,RGP
7098,2017-07-01,26,0,RGP
7099,2017-07-01,7532,776,RNQ
7100,2017-07-01,372,0,C82038
7101,2017-07-01,14365,100,RY5
7102,2017-07-01,4015,52,NJS05
7103,2017-07-01,9065,130,RC9
7104,2017-07-01,4007,0,RC9
7105,2017-07-01,328,0,C82009
7106,2017-07-01,719,2,NLO11
7107,2017-07-01,683,7,NLO09
7108,2017-07-01,8378,1343,RQ8
7109,2017-07-01,228,8,RQ8
7110,2017-07-01,7950,1222,RD8
7111,2017-07-01,4809,16,RD8
7112,2017-07-01,3752,0,Y02652
7113,2017-07-01,10121,995,RM1
7114,2017-07-01,1328,0,RM1
7115,2017-07-01,12348,1317,RGN
7116,2017-07-01,766,0,RGN
7117,2017-07-01,9465,1169,RNS
7118,2017-07-01,1023,4,RNS
7119,2017-07-01,6024,0,NMH01
7120,2017-07-01,4669,180,NR3
7121,2017-07-01,15206,2746,RX1
7122,2017-07-01,1626,16,RX1
7123,2017-07-01,239,5,RX1
7124,2017-07-01,2871,63,NLO10
7125,2017-07-01,313,0,C82010
7126,2017-07-01,350,0,NLO12
7127,2017-07-01,2441,0,Y02428
7128,2017-07-01,15325,2653,RXK
7129,2017-07-01,1322,33,RXK
7130,2017-07-01,2530,0,RXK
7131,2017-07-01,8535,555,RK5
7132,2017-07-01,4665,35,RK5
7133,2017-07-01,11114,2655,RXW
7134,2017-07-01,1277,0,RXW
7135,2017-07-01,2458,1,R1D
7136,2017-07-01,5418,0,Y02615
7137,2017-07-01,5811,297,RJC
7138,2017-07-01,735,0,RJC
7139,2017-07-01,8693,725,RAJ
7140,2017-07-01,2127,0,Y02470
7141,2017-07-01,3027,0,Y02961
7142,2017-07-01,9056,1563,RNA
7143,2017-07-01,5297,0,RNA
7144,2017-07-01,8792,2347,RQW
7145,2017-07-01,5725,908,RCX
7146,2017-07-01,11752,1108,RL4
7147,2017-07-01,8489,155,RL4
7148,2017-07-01,13454,2960,RWD
7149,2017-07-01,10189,1357,RRK
7150,2017-07-01,12011,2885,RKB
7151,2017-07-01,1972,28,RKB
7152,2017-07-01,2499,3,RKB
7153,2017-07-01,17383,3823,RWE
7154,2017-07-01,1707,40,RWE
7155,2017-07-01,15922,4057,RJE
7156,2017-07-01,433,0,RJE
7157,2017-07-01,4937,14,RJE
7158,2017-07-01,6461,1804,RBK
7159,2017-07-01,3756,0,RBK
7160,2017-07-01,3779,0,ATQ02
7161,2017-07-01,7959,2062,RWG
7162,2017-07-01,4221,20,RWG
7163,2017-07-01,6124,461,RGR
7164,2017-07-01,10611,2943,RWP
7165,2017-07-01,6175,7,RWP
7166,2017-07-01,4894,1165,RLQ
7167,2017-07-01,2392,0,RLQ
7168,2017-07-01,7676,2814,REM
7169,2017-07-01,6989,0,REM
7170,2017-07-01,5770,251,RCF
7171,2017-07-01,5016,347,RBS
7172,2017-07-01,500,0,NNF70
7173,2017-07-01,7119,343,RFF
7174,2017-07-01,7742,2971,RXL
7175,2017-07-01,10107,4,RXL
7176,2017-07-01,9210,1549,RMC
7177,2017-07-01,973,0,RMC
7178,2017-07-01,11808,1403,RAE
7179,2017-07-01,2112,3,NNF09
7180,2017-07-01,8407,53,RY2
7181,2017-07-01,13170,863,RWY
7182,2017-07-01,12759,1369,RW3
7183,2017-07-01,3541,5,RW3
7184,2017-07-01,9600,8,RW3
7185,2017-07-01,7866,612,RLN
7186,2017-07-01,2367,14,RLN
7187,2017-07-01,3043,3,RLN
7188,2017-07-01,6531,1038,RJR
7189,2017-07-01,348,10,RJR
7190,2017-07-01,11416,1188,RXP
7191,2017-07-01,7367,0,RXP
7192,2017-07-01,2405,36,RNN
7193,2017-07-01,11149,992,RP5
7194,2017-07-01,3386,0,RP5
7195,2017-07-01,4291,393,RJN
7196,2017-07-01,195,0,RJN
7197,2017-07-01,9235,3199,RXR
7198,2017-07-01,8257,553,RXR
7199,2017-07-01,7756,395,RR7
7200,2017-07-01,2573,3,RR7
7201,2017-07-01,4293,138,RCD
7202,2017-07-01,975,0,RCD
7203,2017-07-01,267,0,NNF99
7204,2017-07-01,11893,1101,RWA
7205,2017-07-01,1395,3,RWA
7206,2017-07-01,835,3,RV9
7207,2017-07-01,5758,1252,RXN
7208,2017-07-01,7102,189,RXN
7209,2017-07-01,2926,0,Y01231
7210,2017-07-01,17448,2534,RR8
7211,2017-07-01,3194,6,RR8
7212,2017-07-01,4068,0,Y02875
7213,2017-07-01,2185,0,RY1
7214,2017-07-01,1044,8,REP
7215,2017-07-01,3259,0,Y01069
7216,2017-07-01,5930,566,RBT
7217,2017-07-01,1767,1,RBT
7218,2017-07-01,21359,3118,RXF
7219,2017-07-01,8421,569,RNL
7220,2017-07-01,3857,215,RVW
7221,2017-07-01,9968,16,RVW
7222,2017-07-01,2010,5,RTV
7223,2017-07-01,6820,155,NLO01
7224,2017-07-01,11622,2185,RJL
7225,2017-07-01,1647,2,RJL
7226,2017-07-01,8212,809,RTF
7227,2017-07-01,9157,55,RTF
7228,2017-07-01,24481,4342,RW6
7229,2017-07-01,4445,153,RW6
7230,2017-07-01,3270,0,RT2
7231,2017-07-01,1230,0,AC008
7232,2017-07-01,7851,2424,RQ6
7233,2017-07-01,1672,41,RQ6
7234,2017-07-01,10575,0,RQ6
7235,2017-07-01,8666,731,RM3
7236,2017-07-01,2603,0,AXT02
7237,2017-07-01,4790,70,RCU
7238,2017-07-01,9485,1574,RHQ
7239,2017-07-01,1271,0,RHQ
7240,2017-07-01,7030,0,RHQ
7241,2017-07-01,10837,472,RTR
7242,2017-07-01,2234,0,RTR
7243,2017-07-01,5170,235,RE9
7244,2017-07-01,956,2,RE9
7245,2017-07-01,6714,1176,RVY
7246,2017-07-01,3368,7,RVY
7247,2017-07-01,9960,1639,RBN
7248,2017-07-01,5745,22,RBN
7249,2017-07-01,8635,1876,RWJ
7250,2017-07-01,7629,794,RMP
7251,2017-07-01,4697,0,RMP
7252,2017-07-01,10359,662,RTD
7253,2017-07-01,1791,38,RTD
7254,2017-07-01,4171,0,RTD
7255,2017-07-01,8342,1693,RFR
7256,2017-07-01,641,0,RFR
7257,2017-07-01,8793,788,RM2
7258,2017-07-01,7953,1443,RTX
7259,2017-07-01,2493,104,RTX
7260,2017-07-01,7094,803,RWW
7261,2017-07-01,4188,7,RWW
7262,2017-07-01,4913,50,RY7
7263,2017-07-01,8387,2479,RBL
7264,2017-07-01,2636,63,RBL
7265,2017-07-01,249,0,NNF18
7266,2017-07-01,488,0,AJN
7267,2017-07-01,7796,824,RRF
7268,2017-07-01,9804,2210,RCB
7269,2017-07-01,7634,58,RCB
7270,2017-07-01,8690,867,RTK
7271,2017-07-01,1436,0,RTK
7272,2017-07-01,3427,0,NTV0B
7273,2017-07-01,3558,0,NQT10
7274,2017-07-01,5844,0,RWX
7275,2017-07-01,3674,0,Y04538
7276,2017-07-01,13120,2597,RXH
7277,2017-07-01,1229,3,RXH
7278,2017-07-01,4688,6,NLW
7279,2017-07-01,7385,1102,RXQ
7280,2017-07-01,1408,0,RXQ
7281,2017-07-01,3954,57,RXQ
7282,2017-07-01,2068,43,Y00058
7283,2017-07-01,1116,0,NLT02
7284,2017-07-01,8930,741,RN7
7285,2017-07-01,1961,1,RN7
7286,2017-07-01,3886,109,RBD
7287,2017-07-01,4820,1,RBD
7288,2017-07-01,14143,5287,RVV
7289,2017-07-01,4272,20,RVV
7290,2017-07-01,10596,1308,RXC
7291,2017-07-01,1394,0,DD401
7292,2017-07-01,20686,1751,RDU
7293,2017-07-01,6472,33,R1J
7294,2017-07-01,12378,2043,RTE
7295,2017-07-01,6177,1236,RN3
7296,2017-07-01,6252,265,RN3
7297,2017-07-01,9809,678,RN5
7298,2017-07-01,1323,0,RN5
7299,2017-07-01,688,2,NDA57
7300,2017-07-01,4452,623,R1F
7301,2017-07-01,831,0,R1F
7302,2017-07-01,7425,28,RYY
7303,2017-07-01,4636,7,NR5
7304,2017-07-01,12604,1003,RWF
7305,2017-07-01,2231,1,RWF
7306,2017-07-01,10581,1219,RPA
7307,2017-07-01,7634,1855,RVJ
7308,2017-07-01,4186,387,RBZ
7309,2017-07-01,4864,0,RBZ
7310,2017-07-01,210,0,L83087
7311,2017-07-01,3080,93,RNU
7312,2017-07-01,11763,2592,RTH
7313,2017-07-01,1706,0,RTH
7314,2017-07-01,815,6,NQT5H
7315,2017-07-01,9037,1452,RK9
7316,2017-07-01,249,0,RK9
7317,2017-07-01,6200,566,RD3
7318,2017-07-01,1730,1,RD3
7319,2017-07-01,9913,2780,RHU
7320,2017-07-01,792,1,RHU
7321,2017-07-01,2306,2,RHU
7322,2017-07-01,1097,0,RPC
7323,2017-07-01,9700,483,RHW
7324,2017-07-01,1624,16,RHW
7325,2017-07-01,6957,1371,REF
7326,2017-07-01,13516,63,REF
7327,2017-07-01,8844,492,RH8
7328,2017-07-01,1109,0,RH8
7329,2017-07-01,6073,238,RA2
7330,2017-07-01,6084,408,RD1
7331,2017-07-01,1068,7,RD1
7332,2017-07-01,4141,191,RNZ
7333,2017-07-01,270,0,RNZ
7334,2017-07-01,1537,0,Y02666
7335,2017-07-01,8471,33,RH5
7336,2017-07-01,1398,8,RYF
7337,2017-07-01,4448,3,NTP11
7338,2017-07-01,2105,16,RW1
7339,2017-07-01,4822,25,NTPAD
7340,2017-07-01,8342,531,RTP
7341,2017-07-01,9985,174,RDR
7342,2017-07-01,6319,364,RBA
7343,2017-07-01,203,0,AAH
7344,2017-07-01,7052,660,RDZ
7345,2017-07-01,1522,1,RDZ
7346,2017-07-01,6797,644,RA9
7347,2017-07-01,3697,0,RA9
7348,2017-07-01,9153,907,RHM
7349,2017-07-01,1598,21,RHM
7350,2017-07-01,9303,997,RA7
7351,2017-07-01,1927,66,RA7
7352,2017-07-01,432,0,Y02584
7353,2017-07-01,12536,844,RYR
7354,2017-07-01,1052,2,RYR
7355,2017-07-01,3958,376,RA3
7356,2017-07-01,2696,0,G82071
7357,2017-07-01,3537,5,NTV0W
7358,2017-07-01,1526,0,NLX24
7359,2017-07-01,4221,91,RA4
7360,2017-06-01,20127,2916,RF4
7361,2017-06-01,767,2,RF4
7362,2017-06-01,2728,3,RF4
7363,2017-06-01,28006,4029,R1H
7364,2017-06-01,775,6,R1H
7365,2017-06-01,10432,89,R1H
7366,2017-06-01,4560,7,AD913
7367,2017-06-01,18876,237,RYX
7368,2017-06-01,16675,1169,RQM
7369,2017-06-01,7682,40,RQM
7370,2017-06-01,6332,1228,RJ6
7371,2017-06-01,8018,121,RJ6
7372,2017-06-01,976,0,Y02696
7373,2017-06-01,12424,640,RVR
